,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
1674,Cumberland County,23005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,ME
1684,Penobscot County,23019.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,ME
1691,York County,23031.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,ME
1695,Anne Arundel County,24003.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MD
1696,Anne Arundel County,24003.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,64.0,MD
1699,Baltimore County,24005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MD
1700,Baltimore County,24005.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,MD
1701,Baltimore County,24005.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,105.0,MD
1706,Carroll County,24013.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,20.0,MD
1708,Cecil County,24015.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,17.0,MD
1710,Charles County,24017.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,MD
1713,Frederick County,24021.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,20.0,MD
1716,Harford County,24025.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,30.0,MD
1718,Howard County,24027.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,MD
1721,Montgomery County,24031.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,MD
1722,Montgomery County,24031.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,31.0,MD
1725,Prince George's County,24033.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,52.0,MD
1732,Washington County,24043.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0,MD
1734,Wicomico County,24045.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,MD
1737,Baltimore city,24510.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MD
1738,Baltimore city,24510.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,184.0,MD
1742,Barnstable County,25001.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,MA
1745,Berkshire County,25003.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,MA
1748,Bristol County,25005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,69.0,MA
1753,Essex County,25009.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,84.0,MA
1758,Hampden County,25013.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0,MA
1761,Hampshire County,25015.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MA
1763,Middlesex County,25017.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,133.0,MA
1764,Middlesex County,25017.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,MA
1770,Norfolk County,25021.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,68.0,MA
1771,Norfolk County,25021.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,MA
1774,Plymouth County,25023.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,MA
1775,Plymouth County,25023.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,MA
1778,Suffolk County,25025.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,113.0,MA
1783,Worcester County,25027.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66.0,MA
1788,Allegan County,26005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MI
1795,Bay County,26017.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14.0,MI
1799,Berrien County,26021.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,MI
1803,Calhoun County,26025.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,MI
1817,Genesee County,26049.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,77.0,MI
1822,Grand Traverse County,26055.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MI
1828,Ingham County,26065.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,MI
1838,Kalamazoo County,26077.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,MI
1842,Kent County,26081.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,MI
1843,Kent County,26081.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,MI
1848,Lapeer County,26087.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MI
1853,Livingston County,26093.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,MI
1857,Macomb County,26099.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,151.0,MI
1858,Macomb County,26099.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,MI
1859,Macomb County,26099.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,29.0,MI
1870,Monroe County,26115.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,MI
1874,Muskegon County,26121.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,MI
1878,Oakland County,26125.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,MI
1879,Oakland County,26125.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,MI
1880,Oakland County,26125.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,59.0,MI
1890,Ottawa County,26139.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MI
1891,Ottawa County,26139.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,MI
1895,Saginaw County,26145.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,23.0,MI
1898,St. Clair County,26147.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,MI
1904,Shiawassee County,26155.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MI
1907,Van Buren County,26159.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MI
1909,Washtenaw County,26161.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,MI
1910,Washtenaw County,26161.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15.0,MI
1914,Wayne County,26163.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,271.0,MI
1915,Wayne County,26163.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,MI
1916,Wayne County,26163.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,MI
1923,Anoka County,27003.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,MN
1924,Anoka County,27003.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,MN
1943,Dakota County,27037.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MN
1944,Dakota County,27037.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,15.0,MN
1954,Hennepin County,27053.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,78.0,MN
1955,Hennepin County,27053.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,MN
1994,Ramsey County,27123.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,MN
2003,St. Louis County,27137.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,MN
2009,Stearns County,27145.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MN
2019,Washington County,27163.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MN
2048,Hancock County,28045.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MS
2050,Harrison County,28047.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,MS
2058,Jackson County,28059.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,MS
2090,Rankin County,28121.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MS
2122,Boone County,29019.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,MO
2124,Buchanan County,29021.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MO
2126,Butler County,29023.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MO
2134,Cass County,29037.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MO
2140,Clay County,29047.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,MO
2154,Franklin County,29071.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MO
2158,Greene County,29077.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0,MO
2167,Howell County,29091.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MO
2170,Jackson County,29095.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,83.0,MO
2171,Jackson County,29095.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,MO
2175,Jasper County,29097.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,MO
2177,Jefferson County,29099.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,MO
2212,Polk County,29167.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MO
2221,St. Charles County,29183.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,MO
2226,St. Francois County,29187.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,MO
2228,St. Louis County,29189.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,97.0,MO
2229,St. Louis County,29189.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,MO
2250,St. Louis city,29510.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,58.0,MO
2269,Gallatin County,30031.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MT
2285,Missoula County,30063.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MT
2301,Silver Bow County,30093.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MT
2336,Douglas County,31055.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,NE
2362,Lancaster County,31109.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NE
2399,Clark County,32003.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,329.0,NV
2400,Clark County,32003.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,60.0,NV
2413,Nye County,32023.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NV
2417,Washoe County,32031.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,70.0,NV
2418,Washoe County,32031.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NV
2422,Carson City,32510.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NV
2433,Hillsborough County,33011.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,NH
2438,Rockingham County,33015.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,NH
2441,Strafford County,33017.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NH
2444,Atlantic County,34001.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NJ
2449,Burlington County,34005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,NJ
2451,Camden County,34007.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,NJ
2460,Gloucester County,34015.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,NJ
2468,Middlesex County,34023.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NJ
2484,Union County,34039.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NJ
2488,Bernalillo County,35001.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,131.0,NM
2489,Bernalillo County,35001.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,33.0,NM
2494,Chaves County,35005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NM
2501,Dona Ana County,35013.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,NM
2504,Eddy County,35015.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NM
2517,Otero County,35035.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NM
2520,Rio Arriba County,35039.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NM
2524,Sandoval County,35043.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NM
2527,San Juan County,35045.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NM
2532,Santa Fe County,35049.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,NM
2540,Valencia County,35061.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NM
2543,Albany County,36001.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,NY
2547,Bronx County,36005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114.0,NY
2548,Bronx County,36005.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,NY
2553,Broome County,36007.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NY
2565,Dutchess County,36027.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,NY
2569,Erie County,36029.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66.0,NY
2570,Erie County,36029.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,NY
2581,Kings County,36047.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,155.0,NY
2582,Kings County,36047.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,NY
2590,Monroe County,36055.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,NY
2591,Monroe County,36055.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,NY
2595,Nassau County,36059.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,106.0,NY
2596,Nassau County,36059.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NY
2600,New York County,36061.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,102.0,NY
2601,New York County,36061.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NY
2606,Niagara County,36063.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NY
2611,Onondaga County,36067.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,NY
2615,Orange County,36071.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,NY
2620,Oswego County,36075.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NY
2624,Queens County,36081.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,104.0,NY
2625,Queens County,36081.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0,NY
2630,Rensselaer County,36083.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,NY
2632,Richmond County,36085.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0,NY
2636,Rockland County,36087.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NY
2641,Schenectady County,36093.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NY
2647,Suffolk County,36103.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,141.0,NY
2648,Suffolk County,36103.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,NY
2659,Westchester County,36119.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0,NY
2660,Westchester County,36119.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,NY
2665,Alamance County,37001.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,NC
2667,Alexander County,37003.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2676,Brunswick County,37019.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,NC
2678,Buncombe County,37021.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2681,Burke County,37023.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2683,Cabarrus County,37025.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,NC
2686,Caldwell County,37027.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2689,Carteret County,37031.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NC
2693,Catawba County,37035.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,NC
2700,Cleveland County,37045.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NC
2703,Columbus County,37047.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NC
2705,Craven County,37049.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2707,Cumberland County,37051.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,NC
2712,Davidson County,37057.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NC
2717,Durham County,37063.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NC
2721,Forsyth County,37067.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,NC
2725,Gaston County,37071.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,NC
2726,Gaston County,37071.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,NC
2733,Guilford County,37081.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,NC
2734,Guilford County,37081.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,NC
2744,Iredell County,37097.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,NC
2748,Johnston County,37101.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2753,Lincoln County,37109.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NC
2759,Mecklenburg County,37119.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,NC
2760,Mecklenburg County,37119.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,NC
2767,New Hanover County,37129.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,NC
2771,Onslow County,37133.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,NC
2781,Pitt County,37147.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,NC
2785,Randolph County,37151.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,NC
2787,Richmond County,37153.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NC
2789,Robeson County,37155.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NC
2792,Rockingham County,37157.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NC
2794,Rowan County,37159.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,NC
2796,Rutherford County,37161.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NC
2802,Surry County,37171.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NC
2809,Wake County,37183.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,NC
2810,Wake County,37183.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,NC
2818,Wilkes County,37193.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,NC
2881,Butler County,39017.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0,OH
2882,Butler County,39017.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,OH
2888,Clark County,39023.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
2890,Clermont County,39025.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OH
2896,Cuyahoga County,39035.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,116.0,OH
2897,Cuyahoga County,39035.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,18.0,OH
2902,Delaware County,39041.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
2906,Fairfield County,39045.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
2909,Franklin County,39049.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,105.0,OH
2910,Franklin County,39049.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,OH
2911,Franklin County,39049.0,2009.0,2009.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,OH
2917,Greene County,39057.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OH
2920,Hamilton County,39061.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0,OH
2921,Hamilton County,39061.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OH
2933,Jefferson County,39081.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,OH
2936,Lake County,39085.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH
2940,Licking County,39089.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
2944,Lorain County,39093.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,OH
2947,Lucas County,39095.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,OH
2951,Mahoning County,39099.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,OH
2955,Medina County,39103.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
2961,Montgomery County,39113.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,92.0,OH
2977,Richland County,39139.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
2979,Ross County,39141.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,OH
2982,Scioto County,39145.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,OH
2986,Stark County,39151.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH
2989,Summit County,39153.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,OH
2992,Trumbull County,39155.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,OH
2999,Warren County,39165.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OH
3015,Carter County,40019.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OK
3017,Cherokee County,40021.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OK
3021,Cleveland County,40027.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,OK
3029,Creek County,40037.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OK
3037,Grady County,40051.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OK
3052,Le Flore County,40079.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
3058,McCurtain County,40089.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
3065,Muskogee County,40101.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OK
3070,Oklahoma County,40109.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,97.0,OK
3071,Oklahoma County,40109.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,OK
3078,Payne County,40119.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
3080,Pittsburg County,40121.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OK
3082,Pontotoc County,40123.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OK
